time (min),area (µm²),bacterium
271.0,2.1821279999999996,1
272.0,2.17672,1
273.0,2.201056,1
274.0,2.2145759999999997,1
275.0,2.233504,1
276.0,2.260544,1
277.0,2.27136,1
278.0,2.255136,1
279.0,2.287584,1
280.0,2.295696,1
281.0,2.320032,1
282.0,2.3389599999999997,1
283.0,2.35248,1
284.0,2.3632959999999996,1
285.0,2.3632959999999996,1
286.0,2.37952,1
287.0,2.3984479999999997,1
288.0,2.42008,1
289.0,2.4281919999999997,1
290.0,2.439008,1
291.0,2.479568,1
292.0,2.498496,1
293.0,2.4930879999999997,1
294.0,2.4903839999999997,1
295.0,2.495792,1
296.0,2.5228319999999997,1
297.0,2.5228319999999997,1
298.0,2.5525759999999997,1
300.0,1.346592,1
301.0,1.3790399999999998,1
302.0,1.3790399999999998,1
303.0,1.403376,1
304.0,1.387152,1
305.0,1.403376,1
306.0,1.4196,1
307.0,1.4223039999999998,1
308.0,1.430416,1
309.0,1.452048,1
310.0,1.492608,1
311.0,1.4736799999999999,1
312.0,1.492608,1
313.0,1.4871999999999999,1
314.0,1.4736799999999999,1
315.0,1.495312,1
316.0,1.525056,1
317.0,1.5007199999999998,1
318.0,1.525056,1
319.0,1.552096,1
320.0,1.5764319999999998,1
321.0,1.552096,1
322.0,1.5926559999999998,1
323.0,1.5764319999999998,1
324.0,1.598064,1
325.0,1.59536,1
326.0,1.6088799999999999,1
327.0,1.627808,1
328.0,1.614288,1
329.0,1.644032,1
330.0,1.644032,1
331.0,1.6656639999999998,1
332.0,1.6683679999999999,1
333.0,1.6656639999999998,1
334.0,1.6981119999999998,1
335.0,1.7143359999999999,1
336.0,1.722448,1
337.0,1.7386719999999998,1
338.0,1.7575999999999998,1
339.0,1.749488,1
340.0,1.763008,1
341.0,1.765712,1
342.0,1.779232,1
343.0,1.81168,1
344.0,1.808976,1
345.0,1.8333119999999998,1
346.0,1.83872,1
347.0,1.8441279999999998,1
348.0,1.8603519999999998,1
349.0,1.887392,1
350.0,1.8900959999999998,1
351.0,1.8900959999999998,1
352.0,1.930656,1
353.0,1.94688,1
354.0,1.944176,1
355.0,1.9522879999999998,1
356.0,1.9658079999999998,1
357.0,1.9874399999999999,1
358.0,1.9874399999999999,1
359.0,2.019888,1
360.0,2.0334079999999997,1
361.0,2.030704,1
362.0,2.046928,1
363.0,2.044224,1
364.0,2.0631519999999997,1
365.0,2.0712639999999998,1
366.0,2.0955999999999997,1
367.0,2.117232,1
368.0,2.111824,1
369.0,2.133456,1
370.0,2.13616,1
371.0,2.1632,1
372.0,2.179424,1
373.0,2.195648,1
374.0,2.179424,1
375.0,2.225392,1
376.0,2.211872,1
377.0,2.241616,1
378.0,2.2524319999999998,1
379.0,2.255136,1
380.0,2.2740639999999996,1
381.0,2.301104,1
382.0,2.317328,1
383.0,2.3362559999999997,1
384.0,2.3659999999999997,1
385.0,2.3714079999999997,1
386.0,2.382224,1
387.0,2.4011519999999997,1
388.0,2.40656,1
389.0,2.4254879999999996,1
390.0,2.4254879999999996,1
391.0,2.44712,1
392.0,2.444416,1
393.0,2.4579359999999997,1
394.0,2.468752,1
396.0,1.452048,1
397.0,1.4871999999999999,1
398.0,1.476384,1
399.0,1.5007199999999998,1
400.0,1.5034239999999999,1
401.0,1.511536,1
402.0,1.5196479999999999,1
403.0,1.506128,1
404.0,1.522352,1
405.0,1.5629119999999999,1
406.0,1.5548,1
407.0,1.56832,1
408.0,1.5791359999999999,1
409.0,1.6196959999999998,1
410.0,1.598064,1
411.0,1.6251039999999999,1
412.0,1.630512,1
413.0,1.6359199999999998,1
414.0,1.6629599999999998,1
415.0,1.646736,1
416.0,1.660256,1
417.0,1.6981119999999998,1
418.0,1.687296,1
419.0,1.69,1
420.0,1.7116319999999998,1
421.0,1.6981119999999998,1
422.0,1.7008159999999999,1
423.0,1.722448,1
424.0,1.71704,1
425.0,1.7251519999999998,1
426.0,1.7413759999999998,1
427.0,1.7765279999999999,1
428.0,1.7900479999999999,1
429.0,1.781936,1
430.0,1.8170879999999998,1
431.0,1.8035679999999998,1
432.0,1.8008639999999998,1
433.0,1.827904,1
434.0,1.8495359999999998,1
435.0,1.8603519999999998,1
436.0,1.871168,1
437.0,1.868464,1
438.0,1.917136,1
439.0,1.9198399999999998,1
440.0,1.9225439999999998,1
441.0,1.9279519999999999,1
442.0,1.9549919999999998,1
443.0,1.97392,1
444.0,1.9955519999999998,1
445.0,2.00096,1
446.0,2.025296,1
447.0,2.0334079999999997,1
448.0,2.0388159999999997,1
449.0,2.0685599999999997,1
450.0,2.084784,1
451.0,2.084784,1
452.0,2.103712,1
453.0,2.0928959999999996,1
454.0,2.119936,1
455.0,2.138864,1
456.0,2.1632,1
457.0,2.179424,1
458.0,2.17672,1
459.0,2.201056,1
460.0,2.2172799999999997,1
461.0,2.2308,1
462.0,2.2470239999999997,1
463.0,2.2443199999999996,1
464.0,2.255136,1
465.0,2.2740639999999996,1
466.0,2.2794719999999997,1
467.0,2.292992,1
468.0,2.344368,1
469.0,2.35248,1
470.0,2.360592,1
471.0,2.376816,1
472.0,2.390336,1
473.0,2.411968,1
474.0,2.4281919999999997,1
475.0,2.4606399999999997,1
476.0,2.452528,1
477.0,2.444416,1
478.0,2.4876799999999997,1
479.0,2.482272,1
480.0,2.503904,1
481.0,2.495792,1
482.0,2.5228319999999997,1
483.0,2.5498719999999997,1
484.0,2.5769119999999996,1
485.0,2.6093599999999997,1
486.0,2.620176,1
487.0,2.6363999999999996,1
488.0,2.66344,1
489.0,2.687776,1
490.0,2.682368,1
491.0,2.722928,1
492.0,2.712112,1
493.0,2.69048,1
494.0,2.7012959999999997,1
495.0,2.71752,1
496.0,2.7310399999999997,1
497.0,2.749968,1
498.0,2.7607839999999997,1
499.0,2.630992,1
501.0,1.6251039999999999,1
502.0,1.6494399999999998,1
503.0,1.660256,1
504.0,1.6548479999999999,1
505.0,1.6981119999999998,1
506.0,1.7116319999999998,1
507.0,1.7413759999999998,1
508.0,1.7278559999999998,1
509.0,1.7278559999999998,1
510.0,1.735968,1
511.0,1.7603039999999999,1
512.0,1.7765279999999999,1
513.0,1.781936,1
514.0,1.8170879999999998,1
515.0,1.781936,1
516.0,1.81168,1
517.0,1.8197919999999999,1
518.0,1.8441279999999998,1
519.0,1.8468319999999998,1
520.0,1.8468319999999998,1
521.0,1.8360159999999999,1
522.0,1.8927999999999998,1
523.0,1.8955039999999999,1
524.0,1.900912,1
525.0,1.914432,1
526.0,1.9225439999999998,1
527.0,1.9387679999999998,1
528.0,1.944176,1
529.0,1.9495839999999998,1
530.0,1.9576959999999999,1
531.0,1.9874399999999999,1
532.0,1.9793279999999998,1
533.0,2.01448,1
534.0,2.017184,1
535.0,2.0361119999999997,1
536.0,2.049632,1
537.0,2.0631519999999997,1
538.0,2.076672,1
539.0,2.084784,1
540.0,2.111824,1
541.0,2.119936,1
542.0,2.117232,1
543.0,2.1550879999999997,1
544.0,2.1632,1
545.0,2.179424,1
546.0,2.17672,1
547.0,2.201056,1
548.0,2.2145759999999997,1
549.0,2.2199839999999997,1
550.0,2.263248,1
551.0,2.260544,1
552.0,2.2497279999999997,1
553.0,2.28488,1
555.0,2.328144,1
556.0,2.330848,1
557.0,2.347072,1
558.0,2.3687039999999997,1
559.0,2.3687039999999997,1
560.0,2.382224,1
561.0,2.3930399999999996,1
562.0,2.439008,1
563.0,2.449824,1
564.0,2.4335999999999998,1
565.0,2.4552319999999996,1
566.0,2.468752,1
567.0,2.479568,1
568.0,2.5174239999999997,1
569.0,2.533648,1
570.0,2.539056,1
571.0,2.5688,1
572.0,2.5552799999999998,1
573.0,2.5742079999999996,1
574.0,2.5850239999999998,1
575.0,2.62288,1
576.0,2.62288,1
577.0,2.6445119999999998,1
578.0,2.655328,1
579.0,2.685072,1
580.0,2.709408,1
581.0,2.7337439999999997,1
582.0,2.74456,1
583.0,2.7878239999999996,1
584.0,2.7905279999999997,1
585.0,2.836496,1
586.0,2.8229759999999997,1
587.0,2.860832,1
588.0,2.9095039999999996,1
589.0,2.925728,1
590.0,2.8851679999999997,1
591.0,2.8851679999999997,1
592.0,2.831088,1
593.0,2.806752,1
594.0,2.9446559999999997,1
595.0,2.809456,1
597.0,1.6818879999999998,1
598.0,1.6845919999999999,1
599.0,1.719744,1
600.0,1.7143359999999999,1
601.0,1.735968,1
602.0,1.749488,1
603.0,1.749488,1
604.0,1.781936,1
605.0,1.781936,1
606.0,1.7738239999999998,1
607.0,1.8170879999999998,1
608.0,1.8035679999999998,1
609.0,1.8197919999999999,1
610.0,1.827904,1
611.0,1.8333119999999998,1
612.0,1.868464,1
613.0,1.871168,1
614.0,1.8819839999999999,1
615.0,1.8630559999999998,1
616.0,1.898208,1
617.0,1.9117279999999999,1
618.0,1.9063199999999998,1
619.0,1.917136,1
620.0,1.9225439999999998,1
621.0,1.930656,1
622.0,1.9387679999999998,1
623.0,1.9549919999999998,1
624.0,1.9604,1
625.0,1.9658079999999998,1
626.0,2.0063679999999997,1
627.0,2.01448,1
628.0,2.022592,1
629.0,2.017184,1
630.0,2.044224,1
631.0,2.0712639999999998,1
632.0,2.060448,1
633.0,2.087488,1
634.0,2.117232,1
635.0,2.1226399999999996,1
636.0,2.141568,1
637.0,2.1632,1
638.0,2.171312,1
639.0,2.1848319999999997,1
640.0,2.192944,1
641.0,2.2172799999999997,1
642.0,2.233504,1
643.0,2.2308,1
644.0,2.2767679999999997,1
645.0,2.287584,1
646.0,2.2984,1
647.0,2.28488,1
648.0,2.314624,1
649.0,2.3119199999999998,1
650.0,2.3687039999999997,1
651.0,2.3714079999999997,1
652.0,2.376816,1
653.0,2.411968,1
654.0,2.417376,1
655.0,2.4281919999999997,1
656.0,2.449824,1
657.0,2.4633439999999998,1
658.0,2.471456,1
659.0,2.479568,1
660.0,2.4930879999999997,1
661.0,2.506608,1
662.0,2.536352,1
663.0,2.54176,1
664.0,2.6039519999999996,1
665.0,2.5823199999999997,1
666.0,2.6147679999999998,1
667.0,2.5850239999999998,1
668.0,2.59584,1
669.0,2.6391039999999997,1
670.0,2.6391039999999997,1
671.0,2.64992,1
672.0,2.6688479999999997,1
673.0,2.712112,1
674.0,2.714816,1
675.0,2.7310399999999997,1
676.0,2.685072,1
677.0,2.768896,1
678.0,2.768896,1
679.0,2.79864,1
680.0,2.804048,1
681.0,2.79864,1
682.0,2.801344,1
683.0,2.8392,1
684.0,2.8851679999999997,1
685.0,2.8473119999999996,1
688.0,1.584544,1
689.0,1.600768,1
690.0,1.616992,1
691.0,1.6386239999999999,1
692.0,1.6386239999999999,1
693.0,1.6494399999999998,1
694.0,1.6521439999999998,1
695.0,1.6683679999999999,1
696.0,1.671072,1
697.0,1.6818879999999998,1
698.0,1.70352,1
699.0,1.706224,1
700.0,1.7440799999999999,1
701.0,1.735968,1
702.0,1.746784,1
703.0,1.7440799999999999,1
704.0,1.7846399999999998,1
705.0,1.7738239999999998,1
706.0,1.7873439999999998,1
707.0,1.765712,1
708.0,1.781936,1
709.0,1.8062719999999999,1
710.0,1.822496,1
711.0,1.8252,1
712.0,1.808976,1
713.0,1.827904,1
714.0,1.841424,1
715.0,1.8495359999999998,1
716.0,1.854944,1
717.0,1.8819839999999999,1
718.0,1.903616,1
719.0,1.9063199999999998,1
720.0,1.900912,1
721.0,1.944176,1
722.0,1.9414719999999999,1
723.0,1.9414719999999999,1
724.0,1.9820319999999998,1
725.0,1.976624,1
726.0,1.9820319999999998,1
727.0,1.9793279999999998,1
728.0,2.017184,1
729.0,2.011776,1
730.0,2.060448,1
731.0,2.025296,1
732.0,2.0685599999999997,1
733.0,2.0685599999999997,1
734.0,2.0928959999999996,1
735.0,2.1253439999999997,1
736.0,2.13616,1
737.0,2.165904,1
738.0,2.192944,1
739.0,2.192944,1
740.0,2.1848319999999997,1
741.0,2.209168,1
742.0,2.2145759999999997,1
743.0,2.2172799999999997,1
744.0,2.2443199999999996,1
745.0,2.2524319999999998,1
746.0,2.28488,1
747.0,2.2821759999999998,1
748.0,2.2984,1
749.0,2.3065119999999997,1
750.0,2.330848,1
751.0,2.35248,1
752.0,2.3632959999999996,1
753.0,2.3687039999999997,1
754.0,2.374112,1
755.0,2.411968,1
756.0,2.414672,1
757.0,2.417376,1
758.0,2.47416,1
759.0,2.498496,1
760.0,2.5174239999999997,1
761.0,2.5471679999999997,1
762.0,2.5471679999999997,1
763.0,2.5552799999999998,1
764.0,2.557984,1
765.0,2.563392,1
766.0,2.593136,1
767.0,2.5823199999999997,1
768.0,2.628288,1
769.0,2.6418079999999997,1
770.0,2.679664,1
771.0,2.7039999999999997,1
772.0,2.658032,1
773.0,2.69048,1
774.0,2.6445119999999998,1
776.0,1.462864,1
777.0,1.476384,1
778.0,1.4871999999999999,1
779.0,1.4844959999999998,1
780.0,1.508832,1
781.0,1.5304639999999998,1
782.0,1.5142399999999998,1
783.0,1.535872,1
784.0,1.54128,1
785.0,1.5575039999999998,1
786.0,1.5764319999999998,1
787.0,1.5791359999999999,1
788.0,1.598064,1
789.0,1.5926559999999998,1
790.0,1.6034719999999998,1
791.0,1.6088799999999999,1
792.0,1.6034719999999998,1
793.0,1.630512,1
794.0,1.6359199999999998,1
795.0,1.641328,1
796.0,1.6629599999999998,1
797.0,1.6521439999999998,1
798.0,1.6818879999999998,1
799.0,1.7008159999999999,1
800.0,1.70352,1
801.0,1.7008159999999999,1
802.0,1.7143359999999999,1
803.0,1.735968,1
804.0,1.735968,1
805.0,1.749488,1
806.0,1.7711199999999998,1
807.0,1.7846399999999998,1
808.0,1.7738239999999998,1
809.0,1.7711199999999998,1
810.0,1.8143839999999998,1
811.0,1.8360159999999999,1
812.0,1.827904,1
813.0,1.8495359999999998,1
814.0,1.8603519999999998,1
815.0,1.8792799999999998,1
816.0,1.8819839999999999,1
817.0,1.8927999999999998,1
818.0,1.9063199999999998,1
819.0,1.9090239999999998,1
820.0,1.9279519999999999,1
821.0,1.9549919999999998,1
822.0,1.944176,1
823.0,1.9522879999999998,1
824.0,1.976624,1
825.0,2.0036639999999997,1
826.0,2.019888,1
827.0,2.011776,1
828.0,2.028,1
829.0,2.028,1
830.0,2.0388159999999997,1
831.0,2.0685599999999997,1
832.0,2.0928959999999996,1
833.0,2.0955999999999997,1
834.0,2.111824,1
835.0,2.117232,1
836.0,2.1280479999999997,1
837.0,2.165904,1
838.0,2.17672,1
839.0,2.1577919999999997,1
840.0,2.206464,1
841.0,2.209168,1
842.0,2.2172799999999997,1
843.0,2.2470239999999997,1
844.0,2.268656,1
845.0,2.27136,1
846.0,2.287584,1
847.0,2.314624,1
848.0,2.287584,1
849.0,2.328144,1
850.0,2.35248,1
851.0,2.360592,1
852.0,2.390336,1
853.0,2.382224,1
854.0,2.4011519999999997,1
855.0,2.4335999999999998,1
856.0,2.4254879999999996,1
857.0,2.44712,1
858.0,2.4606399999999997,1
859.0,2.4579359999999997,1
860.0,2.495792,1
861.0,2.4930879999999997,1
862.0,2.503904,1
863.0,2.52824,1
864.0,2.560688,1
865.0,2.563392,1
866.0,2.5796159999999997,1
867.0,2.560688,1
868.0,2.5850239999999998,1
869.0,2.593136,1
872.0,2.5823199999999997,1
873.0,2.6039519999999996,1
874.0,2.601248,1
878.0,1.552096,1
879.0,1.565616,1
880.0,1.5548,1
881.0,1.5493919999999999,1
882.0,1.56832,1
883.0,1.552096,1
884.0,1.5466879999999998,1
885.0,1.5737279999999998,1
886.0,1.56832,1
887.0,1.571024,1
888.0,1.59536,1
889.0,1.584544,1
890.0,1.6251039999999999,1
891.0,1.630512,1
892.0,1.646736,1
893.0,1.644032,1
894.0,1.657552,1
895.0,1.6359199999999998,1
896.0,1.660256,1
897.0,1.673776,1
898.0,1.6818879999999998,1
899.0,1.6818879999999998,1
900.0,1.6981119999999998,1
901.0,1.706224,1
902.0,1.7008159999999999,1
903.0,1.722448,1
904.0,1.7278559999999998,1
905.0,1.749488,1
906.0,1.7711199999999998,1
907.0,1.7738239999999998,1
908.0,1.7873439999999998,1
909.0,1.8008639999999998,1
910.0,1.81168,1
911.0,1.827904,1
912.0,1.8306079999999998,1
913.0,1.8441279999999998,1
914.0,1.868464,1
915.0,1.8630559999999998,1
916.0,1.8792799999999998,1
917.0,1.8955039999999999,1
918.0,1.898208,1
919.0,1.9198399999999998,1
920.0,1.9414719999999999,1
921.0,1.9414719999999999,1
922.0,1.93336,1
923.0,1.9685119999999998,1
924.0,1.9604,1
925.0,2.0063679999999997,1
926.0,1.9955519999999998,1
927.0,2.0063679999999997,1
928.0,2.0090719999999997,1
929.0,2.0388159999999997,1
930.0,2.04152,1
931.0,2.05504,1
932.0,2.084784,1
933.0,2.076672,1
934.0,2.0983039999999997,1
935.0,2.1010079999999998,1
936.0,2.133456,1
937.0,2.138864,1
938.0,2.1577919999999997,1
939.0,2.174016,1
940.0,2.198352,1
941.0,2.2145759999999997,1
942.0,2.2172799999999997,1
943.0,2.2308,1
944.0,2.241616,1
945.0,2.255136,1
946.0,2.260544,1
947.0,2.268656,1
948.0,2.301104,1
949.0,2.295696,1
950.0,2.320032,1
951.0,2.4633439999999998,1
952.0,2.357888,1
953.0,2.360592,1
954.0,2.3659999999999997,1
955.0,2.3930399999999996,1
956.0,2.4038559999999998,1
957.0,2.44712,1
958.0,2.44712,1
959.0,2.449824,1
960.0,2.444416,1
961.0,2.4579359999999997,1
962.0,2.512016,1
963.0,2.506608,1
964.0,2.5147199999999996,1
965.0,2.5552799999999998,1
966.0,2.560688,1
967.0,2.5228319999999997,1
968.0,2.52824,1
969.0,2.566096,1
970.0,2.5850239999999998,1
971.0,2.563392,1
973.0,1.525056,1
974.0,1.525056,1
975.0,1.538576,1
976.0,1.5439839999999998,1
977.0,1.5629119999999999,1
978.0,1.5602079999999998,1
979.0,1.56832,1
980.0,1.584544,1
981.0,1.59536,1
982.0,1.600768,1
983.0,1.611584,1
984.0,1.6088799999999999,1
985.0,1.627808,1
986.0,1.6359199999999998,1
987.0,1.660256,1
988.0,1.646736,1
989.0,1.660256,1
990.0,1.6845919999999999,1
991.0,1.687296,1
992.0,1.692704,1
993.0,1.719744,1
994.0,1.7008159999999999,1
995.0,1.7440799999999999,1
996.0,1.7251519999999998,1
997.0,1.763008,1
998.0,1.749488,1
999.0,1.781936,1
1000.0,1.7873439999999998,1
1001.0,1.79816,1
1002.0,1.8197919999999999,1
1003.0,1.8143839999999998,1
1004.0,1.841424,1
1005.0,1.8522399999999999,1
1006.0,1.868464,1
1007.0,1.887392,1
1008.0,1.8765759999999998,1
1009.0,1.903616,1
1010.0,1.898208,1
1011.0,1.9090239999999998,1
1012.0,1.9225439999999998,1
1013.0,1.9495839999999998,1
1014.0,1.9387679999999998,1
1015.0,1.976624,1
1016.0,1.9685119999999998,1
1017.0,1.990144,1
1018.0,2.0063679999999997,1
1019.0,2.01448,1
1020.0,2.019888,1
1021.0,2.060448,1
1022.0,2.052336,1
1023.0,2.073968,1
1024.0,2.08208,1
1025.0,2.10912,1
1026.0,2.111824,1
1027.0,2.141568,1
1028.0,2.1550879999999997,1
1029.0,2.1632,1
1030.0,2.17672,1
1031.0,2.195648,1
1032.0,2.211872,1
1033.0,2.2145759999999997,1
1034.0,2.241616,1
1035.0,2.260544,1
1036.0,2.260544,1
1037.0,2.290288,1
1038.0,2.301104,1
1039.0,2.3092159999999997,1
1040.0,2.3335519999999996,1
1041.0,2.328144,1
1042.0,2.357888,1
1043.0,2.360592,1
1044.0,2.360592,1
1045.0,2.3714079999999997,1
1046.0,2.3632959999999996,1
1047.0,2.384928,1
1048.0,2.444416,1
1049.0,2.439008,1
1050.0,2.417376,1
1051.0,2.4335999999999998,1
1052.0,2.441712,1
1053.0,2.4579359999999997,1
1054.0,2.44712,1
1055.0,2.4849759999999996,1
1056.0,2.503904,1
1057.0,2.4849759999999996,1
1058.0,2.5201279999999997,1
1059.0,2.5525759999999997,1
1060.0,2.6039519999999996,1
1061.0,2.539056,1
1062.0,2.590432,1
1063.0,2.601248,1
1064.0,2.598544,1
1065.0,2.617472,1
1068.0,1.522352,1
1069.0,1.5142399999999998,1
1070.0,1.5304639999999998,1
1071.0,1.5629119999999999,1
1072.0,1.5737279999999998,1
1073.0,1.56832,1
1074.0,1.5602079999999998,1
1075.0,1.598064,1
1076.0,1.5899519999999998,1
1077.0,1.5926559999999998,1
1078.0,1.6332159999999998,1
1079.0,1.6359199999999998,1
1080.0,1.6494399999999998,1
1081.0,1.671072,1
1082.0,1.671072,1
1083.0,1.6521439999999998,1
1084.0,1.6656639999999998,1
1085.0,1.671072,1
1086.0,1.6683679999999999,1
1087.0,1.692704,1
1088.0,1.722448,1
1089.0,1.7008159999999999,1
1090.0,1.7413759999999998,1
1091.0,1.733264,1
1092.0,1.765712,1
1093.0,1.79816,1
1094.0,1.79816,1
1095.0,1.808976,1
1096.0,1.822496,1
1097.0,1.8360159999999999,1
1098.0,1.8495359999999998,1
1099.0,1.8522399999999999,1
1100.0,1.868464,1
1101.0,1.8657599999999999,1
1102.0,1.884688,1
1103.0,1.900912,1
1104.0,1.9252479999999998,1
1105.0,1.9279519999999999,1
1106.0,1.9360639999999998,1
1107.0,1.9576959999999999,1
1108.0,1.9658079999999998,1
1109.0,1.9658079999999998,1
1110.0,1.97392,1
1111.0,1.9982559999999998,1
1112.0,2.0090719999999997,1
1113.0,2.0361119999999997,1
1114.0,2.046928,1
1115.0,2.060448,1
1116.0,2.073968,1
1117.0,2.08208,1
1118.0,2.103712,1
1119.0,2.114528,1
1120.0,2.103712,1
1121.0,2.146976,1
1122.0,2.165904,1
1123.0,2.1632,1
1124.0,2.179424,1
1125.0,2.201056,1
1126.0,2.236208,1
1127.0,2.206464,1
1128.0,2.233504,1
1129.0,2.265952,1
1130.0,2.268656,1
1131.0,2.28488,1
1132.0,2.301104,1
1133.0,2.3092159999999997,1
1134.0,2.3092159999999997,1
1135.0,2.355184,1
1136.0,2.347072,1
1137.0,2.374112,1
1138.0,2.384928,1
1139.0,2.4011519999999997,1
1140.0,2.411968,1
1141.0,2.439008,1
1142.0,2.441712,1
1143.0,2.471456,1
1144.0,2.498496,1
1145.0,2.4849759999999996,1
1146.0,2.530944,1
1147.0,2.536352,1
1148.0,2.5742079999999996,1
1149.0,2.571504,1
1150.0,2.593136,1
1151.0,2.625584,1
1152.0,2.6147679999999998,1
1153.0,2.62288,1
1154.0,2.652624,1
1155.0,2.67696,1
1156.0,2.693184,1
1157.0,2.679664,1
1158.0,2.660736,1
1159.0,2.625584,1
1161.0,1.4980159999999998,1
1162.0,1.511536,1
1163.0,1.5466879999999998,1
1164.0,1.5548,1
1165.0,1.5575039999999998,1
1166.0,1.5548,1
1167.0,1.5602079999999998,1
1168.0,1.5737279999999998,1
1169.0,1.506128,1
1170.0,1.587248,1
1171.0,1.5764319999999998,1
1172.0,1.584544,1
1173.0,1.627808,1
1174.0,1.614288,1
1175.0,1.630512,1
1176.0,1.630512,1
1177.0,1.660256,1
1178.0,1.6332159999999998,1
1179.0,1.6818879999999998,1
1180.0,1.6845919999999999,1
1181.0,1.6683679999999999,1
1182.0,1.70352,1
1183.0,1.6954079999999998,1
1184.0,1.7089279999999998,1
1185.0,1.722448,1
1186.0,1.7386719999999998,1
1187.0,1.7440799999999999,1
1188.0,1.7900479999999999,1
1189.0,1.779232,1
1190.0,1.7711199999999998,1
1191.0,1.81168,1
1192.0,1.8143839999999998,1
1193.0,1.8495359999999998,1
1194.0,1.8441279999999998,1
1195.0,1.8603519999999998,1
1196.0,1.8603519999999998,1
1197.0,1.887392,1
1198.0,1.887392,1
1199.0,1.9063199999999998,1
1200.0,1.903616,1
1201.0,1.9198399999999998,1
1202.0,1.917136,1
1203.0,1.9522879999999998,1
1204.0,1.9549919999999998,1
1205.0,1.976624,1
1206.0,1.97392,1
1207.0,2.00096,1
1208.0,1.9982559999999998,1
1209.0,2.017184,1
1210.0,2.017184,1
1211.0,2.019888,1
1212.0,2.052336,1
1213.0,2.076672,1
1214.0,2.08208,1
1215.0,2.087488,1
1216.0,2.106416,1
1217.0,2.1307519999999998,1
1218.0,2.141568,1
1219.0,2.14968,1
1220.0,2.1550879999999997,1
1221.0,2.17672,1
1222.0,2.165904,1
1223.0,2.206464,1
1224.0,2.2145759999999997,1
1225.0,2.236208,1
1226.0,2.255136,1
1227.0,2.255136,1
1228.0,2.263248,1
1229.0,2.3119199999999998,1
1230.0,2.3065119999999997,1
1231.0,2.3119199999999998,1
1232.0,2.3362559999999997,1
1233.0,2.3362559999999997,1
1234.0,2.37952,1
1235.0,2.390336,1
1236.0,2.3984479999999997,1
1237.0,2.441712,1
1238.0,2.44712,1
1239.0,2.4633439999999998,1
1240.0,2.479568,1
1241.0,2.471456,1
1242.0,2.482272,1
1243.0,2.5012,1
1244.0,2.506608,1
1245.0,2.5201279999999997,1
1246.0,2.512016,1
1247.0,2.5174239999999997,1
1248.0,2.54176,1
1249.0,2.5471679999999997,1
1250.0,2.6093599999999997,1
1251.0,2.5742079999999996,1
1252.0,2.503904,1
1253.0,2.498496,1
1254.0,2.5174239999999997,1
1255.0,2.5228319999999997,1
1256.0,2.530944,1
1257.0,2.5525759999999997,1
1258.0,2.530944,1
1259.0,2.5823199999999997,1
1260.0,2.5796159999999997,1
1261.0,2.774304,1
1263.0,2.7364479999999998,1
1265.0,1.54128,1
1266.0,1.5764319999999998,1
1267.0,1.552096,1
1268.0,1.5791359999999999,1
1269.0,1.5926559999999998,1
1270.0,1.59536,1
1271.0,1.59536,1
1272.0,1.6061759999999998,1
1273.0,1.600768,1
1274.0,1.6521439999999998,1
1275.0,1.644032,1
1276.0,1.644032,1
1277.0,1.6683679999999999,1
1278.0,1.673776,1
1279.0,1.70352,1
1280.0,1.7089279999999998,1
1281.0,1.7440799999999999,1
1282.0,1.706224,1
1283.0,1.7116319999999998,1
1284.0,1.7386719999999998,1
1285.0,1.7548959999999998,1
1286.0,1.7684159999999998,1
1287.0,1.7548959999999998,1
1288.0,1.7548959999999998,1
1289.0,1.79816,1
1290.0,1.7900479999999999,1
1291.0,1.8062719999999999,1
1292.0,1.8252,1
1293.0,1.8197919999999999,1
1294.0,1.8441279999999998,1
1295.0,1.8630559999999998,1
1296.0,1.8738719999999998,1
1297.0,1.8792799999999998,1
1298.0,1.9063199999999998,1
1299.0,1.9063199999999998,1
1300.0,1.9279519999999999,1
1301.0,1.914432,1
1302.0,1.94688,1
1303.0,1.9549919999999998,1
1304.0,1.9604,1
1305.0,1.9793279999999998,1
1306.0,1.9820319999999998,1
1307.0,2.00096,1
1308.0,2.0090719999999997,1
1309.0,2.028,1
1310.0,2.0334079999999997,1
1311.0,2.04152,1
1312.0,2.060448,1
1313.0,2.060448,1
1314.0,2.08208,1
1315.0,2.076672,1
1316.0,2.106416,1
1317.0,2.0983039999999997,1
1318.0,2.106416,1
1319.0,2.1604959999999997,1
1320.0,2.1632,1
1321.0,2.14968,1
1322.0,2.174016,1
1323.0,2.1875359999999997,1
1324.0,2.192944,1
1325.0,2.209168,1
1326.0,2.211872,1
1327.0,2.225392,1
1328.0,2.238912,1
1329.0,2.27136,1
1330.0,2.287584,1
1331.0,2.2821759999999998,1
1332.0,2.3038079999999996,1
1333.0,2.349776,1
1334.0,2.357888,1
1335.0,2.355184,1
1336.0,2.382224,1
1337.0,2.37952,1
1338.0,2.4281919999999997,1
1339.0,2.441712,1
1340.0,2.476864,1
1341.0,2.4930879999999997,1
1342.0,2.4876799999999997,1
1343.0,2.52824,1
1344.0,2.506608,1
1345.0,2.449824,1
1346.0,2.4849759999999996,1
1347.0,2.495792,1
1349.0,1.5034239999999999,1
1350.0,1.565616,1
1351.0,1.5764319999999998,1
1352.0,1.587248,1
1353.0,1.6061759999999998,1
1354.0,1.6061759999999998,1
1355.0,1.614288,1
1356.0,1.58184,1
